bsync,AT_example_NYC_audit_report_property,3168.0243015289307,33,79
bsync,AT_example_NYC_audit_report_property,4282.949209213257,33,79
bsync,AT_example_NYC_audit_report_property,5368.467330932617,33,79
bsync,AT_example_NYC_audit_report_property,6454.3616771698,33,79
bsync,Medium Office - 2004 BSync,1003.3910274505615,4,10
bsync,Medium Office - 2004 BSync,2015.2580738067627,4,10
bsync,Medium Office - 2004 BSync,3026.1716842651367,4,10
bsync,Medium Office - 2004 BSync,4041.088342666626,4,10
bsync,Medium Office - 2004 BSync,5056.615591049194,4,10
bsync,Medium Office - 2004 BSync,6070.662498474121,4,10
bsync,AT_BRICR_audit_report,1003.7345886230469,22,52
bsync,AT_BRICR_audit_report,2068.653345108032,22,52
bsync,AT_BRICR_audit_report,3122.7056980133057,22,52
bsync,AT_BRICR_audit_report,4185.097455978394,22,52
bsync,AT_BRICR_audit_report,5240.857362747192,22,52
bsync,AT_BRICR_audit_report,6299.18360710144,22,52
bsync,MultitenantBySubsections,1004.2166709899902,2,4
bsync,MultitenantBySubsections,2010.404348373413,2,4
bsync,MultitenantBySubsections,3018.4073448181152,2,4
bsync,MultitenantBySubsections,4026.1270999908447,2,4
bsync,MultitenantBySubsections,5036.502361297607,2,4
bsync,MultitenantBySubsections,6047.128200531006,2,4
bsync,LL87,1003.9799213409424,11,26
bsync,LL87,2035.4952812194824,11,26
bsync,LL87,3063.2967948913574,11,26
bsync,LL87,4098.465204238892,11,26
bsync,LL87,5131.45637512207,11,26
bsync,LL87,6159.082412719727,11,26
bsync,Multi-Facility Shared Systems,1004.5630931854248,9,18
bsync,Multi-Facility Shared Systems,2025.7248878479004,9,18
bsync,Multi-Facility Shared Systems,3052.1979331970215,9,18
bsync,Multi-Facility Shared Systems,4095.957040786743,9,18
bsync,Multi-Facility Shared Systems,5126.319885253906,9,18
bsync,Multi-Facility Shared Systems,6149.168014526367,9,18
bsync,Reference Building - Primary School,1003.8638114929199,80,221
bsync,Reference Building - Primary School,2226.6156673431396,80,221
bsync,Reference Building - Primary School,3462.691307067871,80,221
bsync,Reference Building - Primary School,4690.707683563232,80,221
bsync,Reference Building - Primary School,5916.193723678589,80,221
bsync,Reference Building - Primary School,7127.318382263184,80,221
bsync,AT_example_SF_audit_report,1002.9268264770508,22,52
bsync,AT_example_SF_audit_report,2053.57027053833,22,52
bsync,AT_example_SF_audit_report,3109.6060276031494,22,52
bsync,AT_example_SF_audit_report,4185.637474060059,22,52
bsync,AT_example_SF_audit_report,5232.688426971436,22,52
bsync,AT_example_SF_audit_report,6291.091203689575,22,52
